0 720 480 37  ../YUVs/vtc1nw_720x480.yuv
1 720 480 40
2 720 480 39
3 720 480 40
4 720 480 38
5 720 480 40
6 720 480 39
7 720 480 40
8 720 480 38
9 720 480 40
10 720 480 39
11 720 480 40
12 720 480 38
13 720 480 40
14 720 480 39
15 720 480 40
16 720 480 38
17 720 480 40
18 720 480 39
19 720 480 40
20 720 480 38
21 720 480 40
22 720 480 39
23 720 480 40
24 720 480 38
25 720 480 40
26 720 480 39
27 720 480 40
28 720 480 38
29 720 480 40
30 720 480 39
31 720 480 40
32 720 480 38
33 720 480 40
34 720 480 39
35 720 480 40
36 720 480 38
37 720 480 40
38 720 480 39
39 720 480 40
40 720 480 38
41 720 480 40
42 720 480 39
43 720 480 40
44 720 480 38
45 720 480 40
46 720 480 39
47 720 480 40
48 720 480 38
49 720 480 40
50 720 480 39
51 720 480 40
52 720 480 38
53 720 480 40
54 720 480 39
55 720 480 40
56 720 480 38
57 720 480 40
58 720 480 39
59 720 480 40
60 720 480 38
61 720 480 40
62 720 480 39
63 720 480 40
64 720 480 38
65 720 480 40
66 720 480 39
67 720 480 40
68 720 480 38
69 720 480 40
70 720 480 39
71 720 480 40
72 720 480 38
73 720 480 40
74 720 480 39
75 720 480 40
76 720 480 38
77 720 480 40
78 720 480 39
79 720 480 40
80 720 480 38
81 720 480 40
82 720 480 39
83 720 480 40
84 720 480 38
85 720 480 40
86 720 480 39
87 720 480 40
88 720 480 38
89 720 480 40
90 720 480 39
91 720 480 40
92 720 480 38
93 720 480 40
94 720 480 39
95 720 480 40
96 720 480 38
97 720 480 40
98 720 480 39
99 720 480 40
100 720 480 38
101 720 480 40
102 720 480 39
103 720 480 40
104 720 480 38
105 720 480 40
106 720 480 39
107 720 480 40
108 720 480 38
109 720 480 40
110 720 480 39
111 720 480 40
112 720 480 38
113 720 480 40
114 720 480 39
115 720 480 40
116 720 480 38
117 720 480 40
118 720 480 39
119 720 480 40
120 720 480 38
121 720 480 40
122 720 480 39
123 720 480 40
124 720 480 38
125 720 480 40
126 720 480 39
127 720 480 40
128 720 480 38
129 720 480 40
130 720 480 39
131 720 480 40
132 720 480 38
133 720 480 40
134 720 480 39
135 720 480 40
136 720 480 38
137 720 480 40
138 720 480 39
139 720 480 40
140 720 480 38
141 720 480 40
142 720 480 39
143 720 480 40
144 720 480 38
145 720 480 40
146 720 480 39
147 720 480 40
148 720 480 38
149 720 480 40
150 720 480 39
151 720 480 40
152 720 480 38
153 720 480 40
154 720 480 39
155 720 480 40
156 720 480 38
157 720 480 40
158 720 480 39
159 720 480 40
160 720 480 38
161 720 480 40
162 720 480 39
163 720 480 40
164 720 480 38
165 720 480 40
166 720 480 39
167 720 480 40
168 720 480 38
169 720 480 40
170 720 480 39
171 720 480 40
172 720 480 38
173 720 480 40
174 720 480 39
175 720 480 40
176 720 480 38
177 720 480 40
178 720 480 39
179 720 480 40
180 720 480 38
181 720 480 40
182 720 480 39
183 720 480 40
184 720 480 38
185 720 480 40
186 720 480 39
187 720 480 40
188 720 480 38
189 720 480 40
190 720 480 39
191 720 480 40
192 720 480 38
193 720 480 40
194 720 480 39
195 720 480 40
196 720 480 38
197 720 480 40
198 720 480 39
199 720 480 40
200 720 480 38
201 720 480 40
202 720 480 39
203 720 480 40
204 720 480 38
205 720 480 40
206 720 480 39
207 720 480 40
208 720 480 38
209 720 480 40
210 720 480 39
211 720 480 40
212 720 480 38
213 720 480 40
214 720 480 39
215 720 480 40
216 720 480 38
217 720 480 40
218 720 480 39
219 720 480 40
220 720 480 38
221 720 480 40
222 720 480 39
223 720 480 40
224 720 480 38
225 720 480 40
226 720 480 39
227 720 480 40
228 720 480 38
229 720 480 40
230 720 480 39
231 720 480 40
232 720 480 38
233 720 480 40
234 720 480 39
235 720 480 40
236 720 480 38
237 720 480 40
238 720 480 39
239 720 480 40
240 720 480 38
241 720 480 40
242 720 480 39
243 720 480 40
244 720 480 38
245 720 480 40
246 720 480 39
247 720 480 40
248 720 480 38
249 720 480 40
250 720 480 39
251 720 480 40
252 720 480 38
253 720 480 40
254 720 480 39
255 720 480 40
256 720 480 38
257 720 480 40
258 720 480 39
259 720 480 40
260 720 480 38
261 720 480 40
262 720 480 39
263 720 480 40
264 720 480 38
265 720 480 40
266 720 480 39
267 720 480 40
268 720 480 38
269 720 480 40
270 720 480 39
271 720 480 40
272 720 480 38
273 720 480 40
274 720 480 39
275 720 480 40
276 720 480 38
277 720 480 40
278 720 480 39
279 720 480 40
280 720 480 38
281 720 480 40
282 720 480 39
283 720 480 40
284 720 480 38
285 720 480 40
286 720 480 39
287 720 480 40
288 720 480 38
289 720 480 40
290 720 480 39
291 720 480 40
292 720 480 38
293 720 480 40
294 720 480 39
295 720 480 40
296 720 480 38
297 720 480 40
298 720 480 39
299 720 480 40
