1000000
25000  0.363191  0.472978  0.536296  0.385394  0.483443  0.538727  0.8664  0.771755  0.716261  0.8666  0.768405  0.705504  0.619638  -0.0439469  0.371712  0.725787  -0.0234723  0.459031
26000  0.378962  0.477497  0.540851  0.394591  0.474104  0.543838  0.8582  0.777242  0.71277  0.8676  0.783441  0.708521  0.489861  -0.357366  0.336889  0.73147  -0.263618  0.454209
27000  0.371674  0.47268  0.528849  0.370657  0.47429  0.530914  0.8504  0.781928  0.72999  0.8724  0.776667  0.72689  0.440896  -0.232627  -0.0096197  0.659727  -0.160181  0.0704193
28000  0.379701  0.472088  0.536753  0.378264  0.46886  0.534042  0.8468  0.784392  0.721144  0.8588  0.784722  0.723631  0.470247  -0.399364  0.104683  0.612581  -0.256382  0.258015
29000  0.370459  0.480232  0.535368  0.369576  0.480367  0.531972  0.8548  0.773148  0.726229  0.864  0.785302  0.732589  0.383327  -0.653299  0.0662602  0.540462  -0.643836  0.180109
30000  0.373442  0.458564  0.534576  0.385224  0.47155  0.532923  0.8572  0.789013  0.712228  0.8634  0.778409  0.715469  0.648915  -0.184795  0.395003  0.799996  -0.0961664  0.505874
31000  0.356053  0.469961  0.537393  0.382056  0.468768  0.525593  0.8614  0.786712  0.72207  0.8664  0.786042  0.733361  0.346117  -0.519491  0.108693  0.56185  -0.416248  0.229524
32000  0.354367  0.46199  0.527608  0.368516  0.470222  0.521477  0.8556  0.789022  0.722784  0.8666  0.780318  0.732646  0.357149  -0.386549  0.18944  0.566941  -0.363756  0.294245
33000  0.368057  0.459348  0.53193  0.385844  0.466004  0.524536  0.863  0.793772  0.71543  0.8672  0.785533  0.726516  0.601432  -0.18975  0.456926  0.710029  -0.24171  0.459488
34000  0.357896  0.453285  0.522484  0.380454  0.469326  0.525236  0.8572  0.793358  0.727691  0.851  0.787514  0.727144  0.368684  -0.358888  0.190278  0.534869  -0.377838  0.247107
35000  0.368796  0.456813  0.516514  0.370404  0.468126  0.523533  0.846  0.788889  0.731894  0.8644  0.782033  0.727042  0.368494  -0.135968  0.273  0.549347  -0.163873  0.316548
36000  0.34741  0.452676  0.517564  0.353072  0.464224  0.526932  0.864  0.791421  0.734412  0.872  0.7844  0.727794  0.448354  -0.249474  0.14165  0.613032  -0.254958  0.198936
37000  0.35668  0.458214  0.527545  0.37264  0.448371  0.533005  0.8564  0.797184  0.721809  0.857  0.800358  0.718977  0.376092  -0.292085  0.305764  0.547868  -0.227446  0.436061
38000  0.360113  0.447319  0.520499  0.379261  0.470695  0.521294  0.8448  0.799326  0.735413  0.8516  0.786653  0.733124  0.232827  -0.424704  0.0448601  0.430733  -0.403333  0.0866859
39000  0.365584  0.466735  0.514966  0.389148  0.466664  0.513239  0.8582  0.781822  0.740161  0.8548  0.79087  0.744397  0.321532  -0.660004  -0.0703202  0.463772  -0.681593  0.0211927
40000  0.395676  0.48322  0.522519  0.384129  0.491725  0.520816  0.7946  0.776316  0.740504  0.803  0.77404  0.741683  -0.190469  -0.962231  -0.22765  -0.049911  -0.934635  -0.167289
41000  0.369698  0.435535  0.51689  0.390369  0.435368  0.50994  0.8648  0.804721  0.730194  0.864  0.802933  0.738521  0.592925  -0.168783  0.329589  0.76898  -0.16247  0.368858
42000  0.337939  0.452068  0.512556  0.381164  0.445872  0.513682  0.8834  0.796009  0.726711  0.8704  0.790017  0.724608  0.736202  0.11165  0.470435  0.833161  0.197397  0.609789
43000  0.356463  0.4401  0.514296  0.370304  0.44427  0.513607  0.8644  0.798505  0.728009  0.8726  0.790673  0.733995  0.628837  -0.000952025  0.318232  0.780128  0.0446233  0.390881
44000  0.347408  0.441308  0.501436  0.361729  0.452227  0.508791  0.8644  0.800102  0.743362  0.877  0.79389  0.739759  0.476781  -0.165859  0.280114  0.666654  -0.153085  0.352616
45000  0.363765  0.439423  0.519986  0.391174  0.44498  0.506582  0.8618  0.800416  0.738478  0.8604  0.803576  0.75133  0.583358  -0.188612  -0.0558083  0.739077  -0.209738  -0.0036147
46000  0.36251  0.424629  0.506054  0.359205  0.439561  0.513081  0.8432  0.808367  0.740594  0.8586  0.802699  0.735917  0.203231  -0.101121  0.415972  0.428562  -0.0851184  0.423332
47000  0.37806  0.438297  0.511543  0.374259  0.450382  0.503132  0.8324  0.80163  0.736028  0.8464  0.796389  0.745796  0.206482  -0.392316  0.235718  0.338577  -0.366915  0.266392
48000  0.364807  0.459236  0.506961  0.379342  0.444626  0.511626  0.8298  0.786727  0.748569  0.8294  0.79962  0.743251  -0.00778958  -0.542306  -0.0279623  0.189727  -0.479294  0.178169
49000  0.357394  0.431102  0.505412  0.361533  0.436031  0.506017  0.8576  0.8  0.750568  0.8668  0.810039  0.743459  0.633369  -0.27765  0.0366365  0.619241  -0.288963  0.173138
50000  0.343785  0.437513  0.511744  0.367599  0.446702  0.511549  0.8642  0.79639  0.729062  0.8652  0.7867  0.730336  0.518371  0.234228  0.495555  0.651492  0.218805  0.564293
51000  0.338635  0.438215  0.49138  0.362066  0.439506  0.504866  0.8634  0.800482  0.752748  0.8676  0.796796  0.742284  0.475056  -0.024126  0.272251  0.642472  0.0158552  0.297865
52000  0.364641  0.450231  0.503887  0.37617  0.459337  0.504854  0.84  0.797609  0.747633  0.8578  0.794109  0.749565  0.181819  -0.74249  -0.134203  0.465763  -0.706553  -0.051723
53000  0.34988  0.435057  0.503198  0.362507  0.43992  0.498516  0.8466  0.804561  0.748517  0.8628  0.801532  0.751861  0.14254  -0.430174  0.0666905  0.486391  -0.402041  0.148359
54000  0.34999  0.433559  0.490484  0.373642  0.438579  0.5008  0.8558  0.80128  0.753464  0.86  0.801468  0.749515  0.403605  -0.198411  0.201649  0.534435  -0.286368  0.178022
55000  0.345808  0.433914  0.5075  0.392049  0.436873  0.51074  0.864  0.795461  0.72912  0.8554  0.794957  0.721911  0.549238  0.154016  0.588706  0.792992  0.217843  0.666339
56000  0.35454  0.432868  0.494076  0.364494  0.439234  0.497474  0.8554  0.796956  0.748057  0.8598  0.794986  0.750395  0.401036  0.0296108  0.247168  0.539254  0.0640351  0.364492
57000  0.353491  0.427352  0.495789  0.385695  0.43921  0.500766  0.8602  0.80787  0.747343  0.8586  0.797517  0.743847  0.375281  -0.311649  0.234385  0.510421  -0.265908  0.304495
58000  0.347116  0.427582  0.496254  0.359563  0.436893  0.499087  0.8546  0.805849  0.757057  0.8556  0.804547  0.756155  0.269794  -0.358567  0.0122952  0.497315  -0.367721  0.102727
59000  0.369233  0.463091  0.507988  0.389097  0.463417  0.500802  0.8146  0.787601  0.751657  0.8334  0.79331  0.759866  -0.117004  -0.842558  -0.222307  0.17761  -0.757765  -0.122232
60000  0.358425  0.431207  0.495631  0.376004  0.431336  0.501659  0.858  0.804376  0.750648  0.8682  0.80596  0.745461  0.404591  -0.245399  0.208629  0.674976  -0.19165  0.354679
61000  0.358894  0.430357  0.498283  0.371688  0.454065  0.497062  0.856  0.79978  0.743571  0.861  0.778144  0.744543  0.532435  0.114898  0.264127  0.641645  0.1712  0.363739
62000  0.35674  0.426938  0.49631  0.363813  0.425989  0.501035  0.8564  0.808944  0.748643  0.866  0.811021  0.745053  0.532101  -0.186194  0.219601  0.702252  -0.189394  0.341949
63000  0.353246  0.425122  0.49184  0.36166  0.431838  0.502141  0.8598  0.805293  0.745593  0.862  0.801832  0.738041  0.494956  0.172685  0.50885  0.629822  0.131363  0.552596
64000  0.351447  0.43611  0.489403  0.37701  0.428467  0.500346  0.8612  0.80262  0.750798  0.8508  0.805261  0.745715  0.366444  -0.107066  0.309125  0.499328  -0.0869197  0.441969
65000  0.362154  0.427444  0.49486  0.356149  0.424928  0.491869  0.8438  0.808621  0.74946  0.8492  0.812203  0.753324  0.159816  -0.390536  0.212054  0.330338  -0.328779  0.322051
66000  0.357459  0.433921  0.491435  0.371715  0.424571  0.490807  0.8542  0.805644  0.743471  0.8656  0.807147  0.747372  0.488971  -0.118508  0.303012  0.623141  -0.0896697  0.462922
67000  0.341789  0.435633  0.494354  0.364671  0.433928  0.49925  0.852  0.806496  0.758634  0.8542  0.809989  0.752844  0.192338  -0.593522  -0.160263  0.44057  -0.5866  0.044077
68000  0.365956  0.427794  0.487145  0.394302  0.426568  0.494563  0.8344  0.807625  0.752132  0.838  0.809441  0.74829  0.114598  -0.207927  0.229724  0.389598  -0.178818  0.298054
69000  0.361606  0.413265  0.489818  0.364335  0.427761  0.488687  0.8524  0.81733  0.747477  0.8632  0.806162  0.754466  0.377787  -0.170606  0.237778  0.490753  -0.146531  0.279204
70000  0.349825  0.426887  0.4922  0.382011  0.430843  0.496318  0.8586  0.805245  0.742824  0.8552  0.798829  0.740305  0.40457  -0.0140686  0.418574  0.671394  0.0889524  0.545217
71000  0.352014  0.435792  0.495839  0.363124  0.424552  0.499237  0.8736  0.797255  0.746691  0.8714  0.806213  0.747574  0.687072  0.0200017  0.24553  0.751294  0.0407818  0.417064
72000  0.346922  0.418748  0.485904  0.375912  0.428235  0.493891  0.852  0.809022  0.754841  0.8574  0.798918  0.752433  0.327313  0.0211128  0.295376  0.503396  0.0279507  0.349571
73000  0.344093  0.424571  0.490001  0.359132  0.423945  0.491267  0.8672  0.806106  0.752397  0.873  0.803681  0.755691  0.530174  0.0643497  0.239642  0.718918  0.0873809  0.314673
74000  0.349398  0.409346  0.488468  0.351459  0.424091  0.487845  0.8472  0.823986  0.753202  0.8652  0.807758  0.752624  0.304602  -0.140549  0.339895  0.5656  -0.14398  0.415541
75000  0.359261  0.436114  0.485518  0.365553  0.43362  0.483342  0.8392  0.804062  0.761899  0.847  0.810798  0.756707  0.100457  -0.445411  0.0560279  0.269977  -0.45022  0.190875
76000  0.347606  0.425159  0.483109  0.357837  0.425822  0.490671  0.8554  0.810085  0.759519  0.866  0.805493  0.755588  0.404943  -0.0381288  0.15509  0.473892  0.0354715  0.251365
77000  0.337564  0.426012  0.492557  0.363117  0.434687  0.491312  0.8564  0.805015  0.746658  0.8648  0.7982  0.749331  0.347783  0.126312  0.372374  0.579209  0.150908  0.464625
78000  0.342626  0.42634  0.489374  0.360479  0.438431  0.486492  0.858  0.804023  0.74655  0.8638  0.787034  0.752082  0.537328  0.11991  0.321061  0.594079  0.185646  0.423073
79000  0.356876  0.435369  0.491277  0.357868  0.418466  0.491035  0.8322  0.804402  0.752149  0.8488  0.815187  0.758762  0.00242148  -0.457213  0.152036  0.289973  -0.356091  0.272106
80000  0.342791  0.422726  0.482568  0.357067  0.433417  0.488636  0.8618  0.805895  0.751817  0.8672  0.801444  0.745214  0.50193  0.0980084  0.444415  0.598781  0.13066  0.534827
81000  0.35719  0.416133  0.483656  0.378998  0.420278  0.488399  0.8458  0.816344  0.756449  0.856  0.811941  0.756666  0.348088  -0.316686  0.168955  0.575349  -0.264392  0.285065
82000  0.357933  0.427785  0.492828  0.356516  0.42739  0.495007  0.8544  0.796978  0.741339  0.8658  0.79485  0.73646  0.422268  0.293471  0.576212  0.586698  0.304041  0.699076
83000  0.346549  0.413325  0.488051  0.388816  0.42469  0.489192  0.861  0.816506  0.753755  0.8528  0.80374  0.750553  0.407142  0.00229799  0.291219  0.596048  -0.0148522  0.364107
84000  0.354032  0.412599  0.492074  0.363761  0.415663  0.492557  0.8564  0.810131  0.750802  0.8664  0.809177  0.748521  0.450347  0.0418841  0.288967  0.590612  0.0795195  0.442698
85000  0.361211  0.42306  0.491749  0.383538  0.429243  0.479891  0.833  0.8111  0.758236  0.8336  0.80819  0.768061  0.093487  -0.397946  -0.038468  0.329486  -0.45581  0.0434704
86000  0.353019  0.414441  0.476357  0.373185  0.412662  0.495696  0.8566  0.810795  0.755166  0.8628  0.816046  0.741996  0.525296  -0.0163027  0.400261  0.672445  0.00485416  0.45064
87000  0.343241  0.416566  0.483092  0.380781  0.407985  0.491795  0.848  0.81403  0.75684  0.8454  0.818452  0.751839  0.221537  -0.337561  0.265934  0.440622  -0.285139  0.385371
88000  0.352638  0.417278  0.484916  0.374473  0.42339  0.485777  0.8338  0.811285  0.758186  0.8382  0.813703  0.755854  -0.00324814  -0.493953  0.165066  0.180581  -0.514674  0.209298
89000  0.365426  0.428739  0.485886  0.374233  0.437148  0.482826  0.8246  0.808028  0.756074  0.8252  0.804817  0.761127  -0.112906  -0.601855  0.116975  0.117463  -0.547922  0.22756
90000  0.350707  0.416412  0.47678  0.374558  0.424989  0.477773  0.8486  0.813454  0.760012  0.8512  0.807094  0.761179  0.224125  -0.230823  0.197289  0.503319  -0.184679  0.277022
91000  0.34226  0.426526  0.488331  0.353278  0.417504  0.488278  0.8524  0.808957  0.746487  0.8704  0.809931  0.749808  0.425154  -0.108783  0.409199  0.564939  -0.0798419  0.511627
92000  0.335933  0.413198  0.489816  0.380763  0.430846  0.486723  0.867  0.802214  0.739884  0.8592  0.790268  0.750782  0.513792  0.330522  0.5404  0.762437  0.364187  0.603038
93000  0.356362  0.418182  0.485984  0.369823  0.410612  0.480126  0.8352  0.813788  0.759186  0.847  0.818265  0.766972  0.132978  -0.470831  0.0345593  0.434485  -0.355635  0.205012
94000  0.351183  0.420823  0.480059  0.3593  0.42186  0.499696  0.8562  0.808121  0.754934  0.8654  0.810931  0.735936  0.425378  -0.0832683  0.346858  0.555863  0.00390554  0.496188
95000  0.338378  0.417103  0.483646  0.364388  0.4246  0.479044  0.8596  0.811018  0.755559  0.8612  0.803765  0.76049  0.449224  0.123019  0.291275  0.627507  0.100293  0.36735
96000  0.347834  0.440057  0.487073  0.363437  0.469842  0.501801  0.8588  0.778234  0.737184  0.8718  0.754973  0.725874  0.466449  0.568025  0.649302  0.664476  0.617317  0.72625
97000  0.347108  0.414175  0.483202  0.357908  0.417536  0.487869  0.864  0.812664  0.751608  0.8734  0.812166  0.752288  0.553293  0.0284247  0.361398  0.766495  0.0414938  0.454076
98000  0.351142  0.432366  0.490267  0.369047  0.45023  0.481136  0.858  0.785214  0.733668  0.8642  0.774741  0.742741  0.426343  0.370808  0.587974  0.601437  0.457384  0.67197
99000  0.342253  0.40997  0.480849  0.364448  0.416381  0.485231  0.8552  0.822307  0.758596  0.8578  0.816109  0.758162  0.244382  -0.276364  0.240408  0.500473  -0.237655  0.306936
100000  0.358239  0.409715  0.482589  0.370457  0.421488  0.489499  0.8298  0.814782  0.764866  0.8408  0.819366  0.764152  0.0196524  -0.468045  -0.0429915  0.269459  -0.466973  0.0325245
101000  0.37342  0.423886  0.476017  0.384782  0.435973  0.485263  0.8248  0.813502  0.768793  0.841  0.811585  0.764632  0.0461817  -0.494427  0.0238487  0.292156  -0.560259  0.0704215
102000  0.368213  0.41411  0.483608  0.369061  0.41474  0.479021  0.8444  0.818162  0.765308  0.853  0.81858  0.766159  0.221112  -0.3606  -0.0554577  0.39092  -0.346333  0.070363
103000  0.339421  0.416675  0.481265  0.360092  0.413301  0.484149  0.8644  0.807731  0.757464  0.8568  0.815607  0.754461  0.341209  -0.209961  0.249717  0.510861  -0.184713  0.390679
104000  0.360167  0.421058  0.476911  0.380403  0.421623  0.484865  0.8404  0.811702  0.764026  0.8424  0.810475  0.755601  0.206466  -0.265172  0.176276  0.419702  -0.217029  0.311801
105000  0.357143  0.407927  0.485307  0.376843  0.423117  0.483797  0.84  0.810301  0.748105  0.8518  0.802228  0.753684  0.231068  0.102063  0.427357  0.451872  0.133428  0.531061
106000  0.345952  0.442853  0.493055  0.371608  0.451675  0.50291  0.8572  0.776762  0.73214  0.8594  0.770728  0.723231  0.465749  0.493708  0.696764  0.588254  0.588801  0.81703
107000  0.351985  0.407813  0.47641  0.350817  0.412785  0.481859  0.8418  0.813483  0.760412  0.866  0.813329  0.756683  0.230475  -0.0507626  0.292077  0.435481  -0.0210032  0.410465
108000  0.364242  0.403395  0.46957  0.367218  0.423728  0.475061  0.8342  0.824115  0.768337  0.8492  0.809795  0.769056  0.157918  -0.40908  0.0724347  0.349745  -0.35931  0.155693
109000  0.364401  0.407717  0.476546  0.359497  0.418825  0.48406  0.8338  0.813683  0.756917  0.852  0.801157  0.749215  0.295221  0.029089  0.352517  0.396032  0.0802424  0.444225
110000  0.356735  0.416522  0.475862  0.355685  0.421654  0.47353  0.8584  0.80825  0.752569  0.8672  0.804194  0.756451  0.490288  -0.00274025  0.375571  0.60948  -0.0111276  0.437971
111000  0.345384  0.409839  0.474595  0.372283  0.410299  0.479611  0.8548  0.817419  0.759577  0.8572  0.822017  0.761914  0.403628  -0.324552  0.22141  0.52887  -0.313754  0.273267
112000  0.329395  0.402957  0.477042  0.338259  0.417117  0.482563  0.8612  0.814495  0.75463  0.8744  0.80747  0.754799  0.31633  0.0665557  0.363167  0.529117  0.112553  0.401696
113000  0.362852  0.414064  0.482931  0.354386  0.419784  0.488052  0.8508  0.81054  0.75149  0.872  0.805062  0.748594  0.52836  0.0104252  0.377031  0.586323  0.0797551  0.460621
114000  0.343017  0.403659  0.471621  0.357365  0.411506  0.488353  0.8516  0.820795  0.765869  0.8582  0.820169  0.751513  0.284281  -0.293445  0.179033  0.449573  -0.216924  0.25767
115000  0.332794  0.411083  0.479559  0.368416  0.415651  0.487079  0.8606  0.809496  0.754376  0.8606  0.809356  0.753325  0.400381  0.0704932  0.391053  0.561643  0.120486  0.406405
116000  0.349793  0.424031  0.475697  0.378283  0.438347  0.492155  0.8514  0.788639  0.759182  0.8586  0.769065  0.744246  0.384876  0.511165  0.459585  0.587078  0.525859  0.602358
117000  0.353893  0.422585  0.467442  0.374916  0.423433  0.473469  0.866  0.81004  0.77359  0.861  0.815448  0.768744  0.443771  -0.574784  0.0424456  0.538793  -0.515538  0.106438
118000  0.353963  0.408107  0.477148  0.358911  0.435205  0.472767  0.8488  0.818745  0.759474  0.859  0.804745  0.764662  0.229114  -0.221795  0.25342  0.439323  -0.226296  0.236109
119000  0.351916  0.444448  0.477956  0.364625  0.431677  0.486477  0.844  0.800893  0.772153  0.8492  0.810661  0.7639  0.177434  -0.728916  -0.000706331  0.372791  -0.695607  0.114261
120000  0.365069  0.431507  0.47181  0.365067  0.409128  0.477931  0.8282  0.807575  0.772914  0.8372  0.821329  0.766879  -0.0878769  -0.507814  -0.034563  0.196091  -0.416351  0.119764
121000  0.350509  0.41545  0.476796  0.385184  0.425449  0.481576  0.8614  0.801569  0.75118  0.8632  0.794228  0.748688  0.660313  0.311968  0.535995  0.783279  0.319597  0.604673
122000  0.351895  0.396187  0.475309  0.360838  0.410982  0.473837  0.846  0.819773  0.764541  0.8558  0.814534  0.768109  0.331931  -0.2763  0.170458  0.451905  -0.209448  0.284676
123000  0.363368  0.417924  0.479888  0.366484  0.410834  0.480089  0.8408  0.818619  0.760819  0.8508  0.823943  0.763444  0.297745  -0.459045  0.131284  0.438186  -0.365835  0.269438
124000  0.363352  0.431912  0.47319  0.372872  0.433523  0.479578  0.8234  0.8082  0.767165  0.8312  0.809574  0.762306  -0.0298408  -0.591308  0.0623391  0.148098  -0.536301  0.170084
125000  0.354336  0.409812  0.471831  0.348817  0.41422  0.480539  0.8616  0.81359  0.761801  0.8712  0.81051  0.756673  0.539405  0.0364003  0.371069  0.638281  0.0622349  0.464244
126000  0.354892  0.434196  0.478309  0.362629  0.427328  0.471983  0.8472  0.80731  0.770863  0.854  0.812359  0.773148  0.226378  -0.701023  -0.00901923  0.441733  -0.62551  0.108683
127000  0.361468  0.408517  0.478229  0.378439  0.41716  0.474711  0.8348  0.8178  0.764263  0.8352  0.815341  0.768822  0.204371  -0.282954  0.110218  0.296257  -0.329689  0.161952
128000  0.339164  0.410861  0.476879  0.370329  0.412299  0.474742  0.856  0.82085  0.765949  0.8508  0.817181  0.769644  0.420448  -0.320427  0.0855239  0.492312  -0.336501  0.168889
129000  0.352539  0.417637  0.476747  0.371408  0.417884  0.484475  0.8572  0.815328  0.757875  0.8606  0.814216  0.755207  0.539777  -0.229729  0.260153  0.57288  -0.215686  0.440894
130000  0.337468  0.404776  0.471374  0.357305  0.418044  0.48267  0.8516  0.816662  0.756842  0.8534  0.808952  0.75618  0.265641  -0.144936  0.332877  0.427299  -0.164353  0.339787
131000  0.348538  0.412759  0.46833  0.369332  0.406307  0.488836  0.8438  0.808104  0.762975  0.8514  0.813374  0.751633  0.219439  0.123347  0.316755  0.420427  0.143022  0.471507
132000  0.347416  0.409239  0.469239  0.37078  0.412856  0.485256  0.849  0.818322  0.767608  0.8446  0.816971  0.757196  0.215484  -0.189082  0.166431  0.414482  -0.218048  0.186413
133000  0.341153  0.423257  0.479786  0.359904  0.41532  0.482309  0.8468  0.803587  0.762741  0.8458  0.813757  0.759356  0.206544  -0.26693  0.196996  0.370221  -0.243094  0.313241
134000  0.353792  0.416996  0.477201  0.356997  0.422332  0.476967  0.8512  0.807076  0.755242  0.8668  0.804721  0.758847  0.500217  -0.0230832  0.315797  0.601867  0.046883  0.471116
135000  0.359502  0.407568  0.473099  0.36249  0.403403  0.476844  0.842  0.818882  0.767895  0.8532  0.821509  0.76234  0.268053  -0.214349  0.149219  0.434439  -0.140118  0.266975
136000  0.351366  0.412856  0.474315  0.378824  0.422852  0.472493  0.8526  0.815699  0.757575  0.8478  0.810066  0.760861  0.352699  -0.202536  0.270604  0.46192  -0.165939  0.322416
137000  0.35549  0.406553  0.471695  0.368831  0.407905  0.484323  0.8454  0.82176  0.765596  0.8488  0.82102  0.760669  0.249381  -0.335515  0.275414  0.458037  -0.330069  0.388594
138000  0.32929  0.426891  0.478142  0.363769  0.444061  0.494102  0.8668  0.791522  0.749883  0.869  0.776627  0.733002  0.558639  0.475575  0.572845  0.698317  0.539261  0.708654
139000  0.361841  0.402865  0.482409  0.358136  0.411536  0.484292  0.8418  0.822696  0.752621  0.859  0.813189  0.756606  0.350634  -0.0726155  0.320287  0.470988  -0.0332322  0.396063
140000  0.34276  0.399012  0.474487  0.36308  0.409911  0.471263  0.8516  0.825145  0.757645  0.8514  0.819614  0.763944  0.240143  -0.172559  0.359726  0.364568  -0.213861  0.404699
141000  0.358727  0.409257  0.47375  0.380251  0.410832  0.481548  0.8482  0.814409  0.761673  0.8538  0.81407  0.759464  0.244361  -0.0992497  0.313133  0.497569  -0.0654216  0.386647
142000  0.353201  0.410001  0.471368  0.359376  0.41306  0.469602  0.8494  0.822671  0.77444  0.856  0.81607  0.77494  0.261081  -0.437569  -0.0822539  0.452882  -0.419692  0.0335061
143000  0.352076  0.408294  0.472698  0.361982  0.412796  0.47377  0.8352  0.824708  0.774416  0.8464  0.820243  0.775503  0.0789604  -0.595253  -0.00075677  0.293237  -0.490252  0.0912
144000  0.346257  0.409586  0.477844  0.363003  0.408306  0.471026  0.8406  0.817893  0.759679  0.8436  0.821539  0.763535  0.0637856  -0.402121  0.282357  0.260232  -0.387851  0.346474
145000  0.358811  0.41579  0.475269  0.366445  0.41023  0.468463  0.837  0.812229  0.767589  0.8404  0.820048  0.77085  0.0504527  -0.384106  0.1222  0.284716  -0.387787  0.22251
146000  0.347357  0.396984  0.478728  0.363282  0.406226  0.476136  0.8578  0.821677  0.760534  0.8648  0.820475  0.765257  0.410496  -0.150034  0.280467  0.652242  -0.203472  0.281702
