1000000
0  0.693917  0.693726  0.69933  0.693948  0.693766  0.699676  0.3894  0.530046  0.503314  0.368  0.53804  0.506314  -3.27902  -0.480011  -0.216347  -3.16019  -0.470848  -0.222407
1000  0.454713  0.613849  0.610328  0.439039  0.632067  0.618897  0.7976  0.657099  0.667916  0.8246  0.623439  0.657105  -0.198268  0.0256385  0.0229673  0.0486412  0.142201  0.043743
2000  0.397972  0.588313  0.587902  0.394382  0.604085  0.593603  0.846  0.687366  0.688159  0.8524  0.668775  0.683473  0.217081  -0.175895  -0.00986162  0.344586  -0.10043  0.018734
3000  0.40092  0.58691  0.583027  0.394251  0.605583  0.593586  0.8456  0.685291  0.694848  0.8604  0.668636  0.680959  0.450353  -0.303585  -0.0873943  0.585397  -0.270062  -0.0414798
4000  0.398845  0.581187  0.580531  0.39139  0.592112  0.582154  0.8458  0.693717  0.681417  0.8608  0.690009  0.678945  0.475709  -0.339047  0.13832  0.574319  -0.279708  0.211395
5000  0.399916  0.569059  0.570888  0.402657  0.589829  0.577181  0.8534  0.702917  0.704842  0.8672  0.680842  0.685589  0.776984  -0.232675  0.121535  0.883693  -0.197654  0.180397
6000  0.414986  0.559334  0.556404  0.413831  0.580067  0.558356  0.8392  0.718144  0.7164  0.8504  0.705865  0.712398  0.197673  -0.313897  -0.108035  0.417121  -0.25948  -0.00475299
7000  0.367816  0.548049  0.553606  0.367382  0.56745  0.561058  0.8618  0.725811  0.711971  0.8744  0.708223  0.696729  0.456784  -0.391895  -0.0298453  0.70044  -0.292017  0.143316
8000  0.395544  0.554821  0.569065  0.421949  0.567358  0.569501  0.8514  0.731561  0.720965  0.8438  0.725148  0.717403  0.268241  -0.574475  -0.419866  0.409025  -0.49346  -0.357504
9000  0.382598  0.53704  0.558169  0.386651  0.555612  0.562256  0.8602  0.738608  0.686999  0.8708  0.722925  0.681242  0.578344  -0.355526  0.406098  0.77514  -0.300257  0.514768
10000  0.377216  0.574401  0.571873  0.391513  0.572048  0.573633  0.8558  0.720438  0.726129  0.8644  0.718246  0.716412  0.363944  -0.399898  -0.390693  0.580939  -0.272054  -0.279135
11000  0.389815  0.531368  0.540614  0.37168  0.559889  0.554479  0.844  0.740322  0.723256  0.864  0.722255  0.705048  0.379082  -0.34646  -0.00380376  0.595309  -0.285554  0.127839
12000  0.38218  0.524253  0.536924  0.381823  0.544787  0.549729  0.8462  0.745436  0.714464  0.8606  0.736303  0.699222  0.399584  -0.268569  0.191564  0.56387  -0.233106  0.260409
13000  0.369847  0.527098  0.531546  0.361528  0.534549  0.545638  0.857  0.743573  0.724527  0.8734  0.741032  0.709181  0.451192  -0.401573  0.0667537  0.759132  -0.307558  0.150184
14000  0.388139  0.510798  0.526093  0.399308  0.526747  0.541696  0.8454  0.763514  0.725448  0.8518  0.755408  0.71343  0.17418  -0.403647  0.0857477  0.486343  -0.369989  0.161381
15000  0.383867  0.511268  0.548207  0.377226  0.537831  0.551126  0.8538  0.759654  0.688617  0.872  0.738016  0.682253  0.422507  -0.507578  0.644369  0.694432  -0.536546  0.6324
16000  0.389832  0.513285  0.531296  0.369907  0.51688  0.540724  0.8448  0.754377  0.720702  0.8734  0.748098  0.714998  0.542548  -0.589157  0.142374  0.745762  -0.430123  0.274572
17000  0.366783  0.496941  0.529091  0.363681  0.517831  0.535454  0.8572  0.763113  0.722295  0.8714  0.750796  0.713492  0.592111  -0.315541  0.159615  0.721748  -0.299964  0.210845
18000  0.370875  0.49641  0.528877  0.36374  0.511306  0.534478  0.854  0.744665  0.714146  0.866  0.737855  0.701637  0.444318  0.181025  0.291527  0.623375  0.27288  0.394297
19000  0.367661  0.49857  0.527752  0.379981  0.516897  0.529331  0.8574  0.735063  0.706362  0.8614  0.719327  0.704748  0.495989  0.50736  0.472856  0.720952  0.551039  0.496579
20000  0.374934  0.473753  0.527953  0.370541  0.492476  0.537162  0.846  0.779733  0.718097  0.8562  0.76568  0.709047  0.269936  0.0251857  0.338612  0.523498  0.0361108  0.380101
21000  0.372216  0.481081  0.520901  0.363985  0.502567  0.52532  0.851  0.763462  0.719038  0.8672  0.742142  0.71756  0.447953  0.194052  0.251541  0.564428  0.253316  0.293698
22000  0.369913  0.482028  0.524021  0.364703  0.493239  0.529145  0.8476  0.778763  0.728203  0.8664  0.768803  0.723474  0.433506  -0.395836  0.126263  0.599113  -0.344068  0.228887
23000  0.356139  0.474784  0.518287  0.373971  0.492057  0.523147  0.853  0.771653  0.720389  0.8592  0.745921  0.716147  0.405072  0.136082  0.246533  0.610939  0.256604  0.382705
24000  0.347376  0.472617  0.517556  0.362501  0.488991  0.527454  0.8562  0.772146  0.724541  0.8642  0.761039  0.711138  0.3681  -0.0418737  0.220506  0.50159  -0.0158361  0.339015
25000  0.35815  0.472718  0.515493  0.364362  0.48242  0.516547  0.8534  0.780804  0.727569  0.8608  0.772855  0.72579  0.182571  -0.163483  0.309089  0.460346  -0.0990275  0.375564
26000  0.353479  0.476263  0.504649  0.380516  0.475697  0.524616  0.8558  0.776772  0.736164  0.8506  0.777224  0.71939  0.212543  -0.274063  0.218803  0.456303  -0.209704  0.22881
27000  0.36251  0.466285  0.518326  0.388002  0.480983  0.517933  0.8442  0.789384  0.736171  0.8378  0.778252  0.740781  0.0803919  -0.340315  0.0314371  0.288042  -0.348395  0.0744883
28000  0.359274  0.460389  0.508246  0.367424  0.485411  0.517167  0.852  0.787763  0.73668  0.862  0.764169  0.721303  0.365986  -0.158523  0.201626  0.537132  -0.103522  0.28146
29000  0.359477  0.478005  0.518249  0.378655  0.487428  0.518356  0.8572  0.760336  0.710449  0.8622  0.746038  0.704148  0.51545  0.29607  0.405907  0.760958  0.431397  0.566746
30000  0.344294  0.463315  0.503621  0.352528  0.475504  0.516632  0.8562  0.781865  0.731982  0.8698  0.779757  0.721814  0.491435  -0.0970826  0.243151  0.746222  -0.0720881  0.290604
31000  0.353009  0.457725  0.507338  0.357894  0.477461  0.517815  0.8546  0.792269  0.735396  0.8652  0.781416  0.727631  0.349824  -0.255264  0.1963  0.577484  -0.268059  0.275363
32000  0.362523  0.456389  0.507753  0.364419  0.47735  0.521105  0.8496  0.790156  0.72349  0.8612  0.774888  0.70816  0.305662  -0.191963  0.407576  0.626865  -0.0946772  0.568093
33000  0.372273  0.466936  0.507931  0.379419  0.485545  0.512239  0.8552  0.789437  0.743376  0.8578  0.783574  0.735908  0.460628  -0.597318  0.0967836  0.614074  -0.480246  0.240582
34000  0.358585  0.464117  0.503182  0.362709  0.48753  0.51595  0.8448  0.787114  0.739301  0.8582  0.781573  0.723696  0.240932  -0.518721  0.233324  0.504562  -0.474614  0.324744
35000  0.363015  0.464561  0.496176  0.350631  0.486764  0.514839  0.8546  0.772635  0.725852  0.8698  0.748004  0.711324  0.432161  0.213537  0.390365  0.615736  0.328837  0.462389
36000  0.349864  0.446626  0.49472  0.365389  0.469239  0.506245  0.8594  0.800717  0.746595  0.8606  0.789462  0.7369  0.398612  -0.356605  0.144158  0.632396  -0.304478  0.215051
37000  0.34098  0.461568  0.492138  0.348961  0.478908  0.503199  0.8586  0.786964  0.742436  0.869  0.779979  0.725845  0.239569  -0.176668  0.22371  0.463719  -0.0775193  0.3842
38000  0.357488  0.456495  0.4907  0.355251  0.481567  0.505281  0.8506  0.7819  0.743918  0.8634  0.766833  0.73048  0.361054  0.067391  0.24306  0.531158  0.151026  0.374526
39000  0.354864  0.446193  0.500001  0.354467  0.460177  0.507672  0.8462  0.797077  0.74003  0.8614  0.789428  0.729516  0.161546  -0.14035  0.272259  0.372965  -0.143811  0.344513
40000  0.36441  0.453919  0.497401  0.354583  0.469262  0.500674  0.8438  0.795377  0.756586  0.8618  0.789143  0.748992  0.21395  -0.480835  -0.0149053  0.467919  -0.41163  0.0814799
41000  0.355611  0.451882  0.488098  0.366986  0.461101  0.506727  0.8532  0.785513  0.734596  0.8622  0.77461  0.716616  0.390464  0.077546  0.415548  0.563752  0.201529  0.567688
42000  0.347023  0.453418  0.49765  0.36406  0.462037  0.506485  0.8534  0.783452  0.725378  0.8562  0.774109  0.713347  0.336537  0.0380985  0.511543  0.542614  0.139951  0.598802
43000  0.342885  0.452114  0.504822  0.353565  0.457606  0.508905  0.8652  0.789506  0.720824  0.869  0.781297  0.715903  0.544709  0.165606  0.441994  0.740588  0.103216  0.543047
44000  0.379951  0.465472  0.496001  0.38341  0.477128  0.504196  0.8514  0.792558  0.75665  0.8538  0.783421  0.748433  0.132095  -0.760879  -0.0639788  0.327262  -0.663348  -0.00786783
45000  0.351319  0.443522  0.49571  0.351556  0.458228  0.500666  0.8492  0.792621  0.733271  0.8586  0.783221  0.727471  0.107137  -0.0477302  0.356081  0.444237  0.0408864  0.40384
46000  0.362699  0.449088  0.498319  0.35099  0.456588  0.486764  0.8404  0.796034  0.739472  0.8564  0.788343  0.750814  0.196608  -0.274483  0.151762  0.43503  -0.215652  0.230581
47000  0.36056  0.447763  0.486311  0.359068  0.454438  0.489347  0.8374  0.796688  0.751803  0.848  0.794991  0.751401  0.156093  -0.203058  0.140654  0.349527  -0.181152  0.155024
48000  0.360339  0.451221  0.484396  0.348607  0.468604  0.503861  0.838  0.793095  0.751923  0.8618  0.780166  0.738095  0.206441  -0.0692932  0.140314  0.422867  0.000769541  0.211622
49000  0.360722  0.437156  0.483648  0.359748  0.447694  0.495578  0.8498  0.806675  0.749774  0.8582  0.803701  0.742344  0.332035  -0.255233  0.238016  0.487705  -0.280445  0.293877
